elapsed_sec,throughput_eps,completed_so_far,errors_so_far,archives,queries,total_backlog,stage_compress_time,stage_segment_time,stage_llm_extract_time,stage_db_insert_time
274.88122820854187,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
276.8841304779053,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
278.88696575164795,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
280.88976645469666,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
282.8922896385193,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
284.8951680660248,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
286.89790558815,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
288.8996202945709,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
290.9019818305969,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
292.9039762020111,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
294.9059739112854,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
296.90868186950684,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
298.9116065502167,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
300.91396617889404,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
302.9167561531067,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
304.91957235336304,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
306.9229075908661,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
308.9256353378296,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
310.9283902645111,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
312.93163871765137,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
314.9447650909424,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
316.9479525089264,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
318.9511876106262,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
320.9545464515686,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
322.9577317237854,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
324.96058082580566,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
326.9629933834076,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
328.96830558776855,0.0,223,12,3,0,3,939.6001307461411,819.3781957132742,1008.9659457253292,388.4550233418122
330.97019243240356,0.4995287334446334,224,12,3,0,3,939.6001307461411,819.3781957132742,1309.0641185203567,388.45510258106515
332.9732105731964,0.0,224,12,3,0,3,939.9094073940068,819.479115343187,1309.0641185203567,388.45510258106515
334.9759986400604,0.0,224,12,3,0,3,939.9094073940068,819.479115343187,1309.0641185203567,388.45510258106515
336.9787275791168,0.0,224,12,3,0,3,939.9094073940068,819.479115343187,1314.6246713264845,388.45510258106515
338.98140692710876,0.4993310591646561,225,12,3,0,3,940.1118070082739,819.4934875438921,1314.6246713264845,389.40919036371633
340.9841570854187,0.0,225,12,3,0,3,940.1118070082739,819.4934875438921,1314.6246713264845,389.40919036371633
342.98701095581055,0.0,225,12,3,0,3,940.1118070082739,819.4934875438921,1314.6246713264845,389.40919036371633
344.99024844169617,0.0,225,12,3,0,3,940.1118070082739,819.4934875438921,1314.6246713264845,389.40919036371633
346.99298620224,0.0,225,12,3,0,3,940.1118070082739,819.4934875438921,1314.6246713264845,389.40919036371633
348.9956376552582,0.49933801435736797,226,12,3,0,3,940.5208576880395,819.5564968800172,1614.6832890375517,389.4092911025509
350.9983673095703,0.0,226,12,3,0,3,940.5208576880395,819.5564968800172,1614.6832890375517,389.4092911025509
353.00106620788574,0.4993261847006308,227,12,3,0,3,941.0211481610313,819.6638705171645,1617.8241198575124,390.23501125583425
355.00373244285583,0.4993343286755587,228,12,3,0,3,941.0211481610313,819.6638705171645,1620.004179283511,390.5265371738933
357.00511169433594,0.0,228,12,3,0,3,941.3972039492801,819.8852667282335,1620.004179283511,390.5265371738933
359.00815057754517,0.0,228,12,3,0,3,941.3972039492801,819.8852667282335,1623.181355603505,390.5265371738933
361.0114016532898,0.49918855010637636,229,12,3,0,3,941.7964130863547,819.9641582570039,1623.181355603505,390.91778092924505
363.01415610313416,0.0,229,12,3,0,3,941.7964130863547,819.9641582570039,1623.181355603505,390.91778092924505
365.0169823169708,0.0,229,12,3,0,3,941.7964130863547,819.9641582570039,1623.181355603505,390.91778092924505
367.019770860672,0.4993038347183626,230,12,3,0,3,942.3579028462991,820.1567703210749,1930.678544465918,390.91800822596997
369.0216941833496,0.4995196312826208,231,12,2,0,2,942.3579028462991,820.1567703210749,1933.0463763643056,391.88994486583397
371.02394342422485,0.998876642912717,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
373.02661633491516,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
375.02937030792236,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
377.0467140674591,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
379.0501379966736,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
381.0536811351776,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
383.0569019317627,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
385.0597565174103,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
387.0620036125183,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
389.0650444030762,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
391.06817984580994,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
393.1423137187958,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
395.1464738845825,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
397.1493179798126,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
399.1521592140198,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
401.15537762641907,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
403.15879917144775,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
405.16106271743774,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
407.24426651000977,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
409.2473509311676,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
411.25015234947205,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
413.2546389102936,0.0,233,12,1,0,1,942.7097764881328,820.2629952668212,1933.6715093334205,392.8772795153782
